# Oil refining capacity, throughput and utilisation
# capacity_kbd and throughput_kbd in thousand barrels per day; utilisation in percent
# Original source: Energy Institute Statistical Review of World Energy
# Compiled by Muhammad Ikram, https://drmuhammadikram.com/data/refining/
# Free to use. Please cite the original source and this compilation.
iso_numeric,country,year,capacity_kbd,throughput_kbd,utilisation_pct
752,Sweden,2017,454.0,391.5,86.23
752,Sweden,2018,454.0,405.52,89.32
752,Sweden,2019,454.0,336.72,74.17
752,Sweden,2020,454.0,348.7,76.81
752,Sweden,2021,454.0,366.46,80.72
752,Sweden,2022,472.0,369.03,78.18
752,Sweden,2023,472.0,352.32,74.64
752,Sweden,2024,472.0,358.61,75.98
752,Sweden,2025,472.0,343.06,72.68
756,Switzerland,1965,42.75,,
756,Switzerland,1966,93.0,,
756,Switzerland,1967,97.5,,
756,Switzerland,1968,97.5,,
756,Switzerland,1969,103.45,,
756,Switzerland,1970,99.4,,
756,Switzerland,1971,102.25,,
756,Switzerland,1972,120.0,,
756,Switzerland,1973,140.0,,
756,Switzerland,1974,138.0,,
756,Switzerland,1975,138.0,,
756,Switzerland,1976,137.0,,
756,Switzerland,1977,137.0,,
756,Switzerland,1978,132.0,,
756,Switzerland,1979,132.0,,
756,Switzerland,1980,132.0,89.0,67.42
756,Switzerland,1981,132.0,78.0,59.09
756,Switzerland,1982,132.0,77.0,58.33
756,Switzerland,1983,132.0,82.0,62.12
756,Switzerland,1984,132.0,79.0,59.85
756,Switzerland,1985,132.0,82.0,62.12
756,Switzerland,1986,132.0,84.0,63.64
756,Switzerland,1987,132.0,81.0,61.36
756,Switzerland,1988,132.0,78.0,59.09
756,Switzerland,1989,60.0,60.0,100.0
756,Switzerland,1990,80.0,62.0,77.5
756,Switzerland,1991,132.0,95.0,71.97
756,Switzerland,1992,132.0,86.0,65.15
756,Switzerland,1993,132.0,96.0,72.73
756,Switzerland,1994,132.0,98.0,74.24
756,Switzerland,1995,132.0,94.0,71.21
756,Switzerland,1996,132.0,107.0,81.06
756,Switzerland,1997,132.0,100.0,75.76
756,Switzerland,1998,132.0,102.0,77.27
756,Switzerland,1999,132.0,103.0,78.03
756,Switzerland,2000,132.0,93.0,70.45
756,Switzerland,2001,132.0,99.0,75.0
756,Switzerland,2002,132.0,99.0,75.0
756,Switzerland,2003,136.0,90.65,66.66
756,Switzerland,2004,140.0,101.9,72.79
756,Switzerland,2005,140.0,95.97,68.55
756,Switzerland,2006,140.0,109.13,77.95
756,Switzerland,2007,140.0,93.86,67.05
756,Switzerland,2008,140.0,100.54,71.81
756,Switzerland,2009,140.0,95.35,68.11
756,Switzerland,2010,140.0,90.15,64.39
756,Switzerland,2011,140.0,87.28,62.34
756,Switzerland,2012,106.0,67.99,64.14
756,Switzerland,2013,140.0,97.34,69.53
756,Switzerland,2014,140.0,98.18,70.13
756,Switzerland,2015,68.0,56.29,82.78
756,Switzerland,2016,68.0,58.72,86.35
756,Switzerland,2017,68.0,57.25,84.2
756,Switzerland,2018,68.0,60.51,88.98
756,Switzerland,2019,68.0,54.68,80.42
756,Switzerland,2020,68.0,56.36,82.88
756,Switzerland,2021,68.0,45.97,67.6
756,Switzerland,2022,68.0,60.77,89.37
756,Switzerland,2023,68.0,56.57,83.19
756,Switzerland,2024,68.0,51.01,75.01
756,Switzerland,2025,68.0,60.0,88.24
764,Thailand,1965,45.0,,
764,Thailand,1966,45.0,,
764,Thailand,1967,45.0,,
764,Thailand,1968,45.0,,
764,Thailand,1969,63.0,,
764,Thailand,1970,122.0,,
764,Thailand,1971,122.0,,
764,Thailand,1972,153.0,,
764,Thailand,1973,153.0,,
764,Thailand,1974,153.0,,
764,Thailand,1975,153.0,,
764,Thailand,1976,153.0,,
764,Thailand,1977,153.0,,
764,Thailand,1978,166.0,,
764,Thailand,1979,171.0,,
764,Thailand,1980,177.0,155.0,87.57
764,Thailand,1981,177.0,160.0,90.4
764,Thailand,1982,177.0,159.0,89.83
764,Thailand,1983,177.0,165.0,93.22
764,Thailand,1984,177.0,160.0,90.4
764,Thailand,1985,166.0,164.0,98.8
764,Thailand,1986,179.0,172.38,96.3
764,Thailand,1987,179.0,176.6,98.66
764,Thailand,1988,179.0,181.64,101.47
764,Thailand,1989,222.28,212.89,95.78
764,Thailand,1990,222.28,220.37,99.14
764,Thailand,1991,222.28,227.48,102.34
764,Thailand,1992,409.7,292.39,71.37
764,Thailand,1993,449.9,356.35,79.21
764,Thailand,1994,476.7,411.07,86.23
764,Thailand,1995,476.7,484.79,101.7
764,Thailand,1996,817.5,658.88,80.6
764,Thailand,1997,866.5,767.46,88.57
764,Thailand,1998,883.5,722.67,81.8
764,Thailand,1999,898.5,728.66,81.1
764,Thailand,2000,898.5,729.23,81.16
764,Thailand,2001,1063.5,743.64,69.92
764,Thailand,2002,1067.5,775.7,72.66
764,Thailand,2003,1067.5,829.72,77.73
764,Thailand,2004,1067.5,902.32,84.53
764,Thailand,2005,1077.5,892.31,82.81
764,Thailand,2006,1099.5,907.42,82.53
764,Thailand,2007,1099.5,892.22,81.15
764,Thailand,2008,1164.5,902.03,77.46
764,Thailand,2009,1235.5,914.14,73.99
764,Thailand,2010,1229.5,953.39,77.54
764,Thailand,2011,1229.5,929.14,75.57
764,Thailand,2012,1229.5,971.68,79.03
764,Thailand,2013,1236.5,1016.96,82.25
764,Thailand,2014,1251.5,960.95,76.78
764,Thailand,2015,1251.5,1066.31,85.2
764,Thailand,2016,1234.5,1022.43,82.82
764,Thailand,2017,1234.5,1064.43,86.22
764,Thailand,2018,1234.5,1093.21,88.56
764,Thailand,2019,1234.5,989.72,80.17
764,Thailand,2020,1244.5,981.75,78.89
764,Thailand,2021,1244.5,976.17,78.44
764,Thailand,2022,1244.5,1020.89,82.03
764,Thailand,2023,1243.6,1054.17,84.77
764,Thailand,2024,1241.5,1084.95,87.39
764,Thailand,2025,1242.0,1074.0,86.47
780,Trinidad & Tobago,1965,341.0,,
780,Trinidad & Tobago,1966,390.0,,
780,Trinidad & Tobago,1967,405.0,,
780,Trinidad & Tobago,1968,430.0,,
780,Trinidad & Tobago,1969,433.0,,
780,Trinidad & Tobago,1970,436.0,,
780,Trinidad & Tobago,1971,436.0,,
780,Trinidad & Tobago,1972,450.0,,
780,Trinidad & Tobago,1973,450.0,,
780,Trinidad & Tobago,1974,456.0,,
780,Trinidad & Tobago,1975,456.0,,
780,Trinidad & Tobago,1976,456.0,,
780,Trinidad & Tobago,1977,456.0,,
780,Trinidad & Tobago,1978,436.0,,
780,Trinidad & Tobago,1979,436.0,,
780,Trinidad & Tobago,1980,436.0,231.24,53.04
780,Trinidad & Tobago,1981,436.0,173.73,39.85
780,Trinidad & Tobago,1982,410.0,162.97,39.75
780,Trinidad & Tobago,1983,355.0,81.01,22.82
780,Trinidad & Tobago,1984,310.0,79.41,25.62
780,Trinidad & Tobago,1985,300.0,83.86,27.95
780,Trinidad & Tobago,1986,300.0,84.79,28.26
780,Trinidad & Tobago,1987,300.0,88.8,29.6
780,Trinidad & Tobago,1988,300.0,88.28,29.43
780,Trinidad & Tobago,1989,300.0,80.05,26.68
780,Trinidad & Tobago,1990,273.0,95.27,34.9
780,Trinidad & Tobago,1991,240.0,110.87,46.2
780,Trinidad & Tobago,1992,240.0,118.9,49.54
780,Trinidad & Tobago,1993,240.0,109.85,45.77
780,Trinidad & Tobago,1994,240.0,108.68,45.29
780,Trinidad & Tobago,1995,240.0,105.03,43.76
780,Trinidad & Tobago,1996,240.0,113.61,47.34
780,Trinidad & Tobago,1997,240.0,102.54,42.72
780,Trinidad & Tobago,1998,240.0,143.95,59.98
780,Trinidad & Tobago,1999,160.0,154.43,96.52
780,Trinidad & Tobago,2000,160.0,161.09,100.68
780,Trinidad & Tobago,2001,160.0,153.36,95.85
780,Trinidad & Tobago,2002,160.0,150.49,94.06
780,Trinidad & Tobago,2003,160.0,148.18,92.61
780,Trinidad & Tobago,2004,160.0,130.7,81.69
780,Trinidad & Tobago,2005,160.0,164.62,102.89
780,Trinidad & Tobago,2006,160.0,152.33,95.21
780,Trinidad & Tobago,2007,160.0,153.79,96.12
780,Trinidad & Tobago,2008,160.0,149.94,93.71
780,Trinidad & Tobago,2009,160.0,151.82,94.89
780,Trinidad & Tobago,2010,160.0,126.48,79.05
780,Trinidad & Tobago,2011,170.0,137.25,80.74
780,Trinidad & Tobago,2012,175.0,106.72,60.98
780,Trinidad & Tobago,2013,175.0,131.99,75.42
780,Trinidad & Tobago,2014,175.0,104.69,59.82
780,Trinidad & Tobago,2015,175.0,125.39,71.65
780,Trinidad & Tobago,2016,175.0,148.24,84.71
780,Trinidad & Tobago,2017,175.0,130.74,74.71
780,Trinidad & Tobago,2018,175.0,98.72,56.41
780,Trinidad & Tobago,2019,175.0,0.0,0.0
780,Trinidad & Tobago,2020,175.0,0.0,0.0
780,Trinidad & Tobago,2021,0.0,0.0,
780,Trinidad & Tobago,2022,0.0,0.0,
780,Trinidad & Tobago,2023,0.0,0.0,
780,Trinidad & Tobago,2024,0.0,0.0,
780,Trinidad & Tobago,2025,0.0,0.0,
784,United Arab Emirates,1965,0.0,,
784,United Arab Emirates,1966,0.0,,
784,United Arab Emirates,1967,0.0,,
784,United Arab Emirates,1968,0.0,,
784,United Arab Emirates,1969,0.0,,
784,United Arab Emirates,1970,0.0,,
784,United Arab Emirates,1971,0.0,,
784,United Arab Emirates,1972,0.0,,
784,United Arab Emirates,1973,0.0,,
784,United Arab Emirates,1974,0.0,,
784,United Arab Emirates,1975,0.0,,
784,United Arab Emirates,1976,15.0,,
784,United Arab Emirates,1977,15.0,,
784,United Arab Emirates,1978,15.0,,
784,United Arab Emirates,1979,15.0,,
784,United Arab Emirates,1980,15.0,11.8,78.64
784,United Arab Emirates,1981,135.0,56.15,41.59
784,United Arab Emirates,1982,135.0,83.36,61.75
784,United Arab Emirates,1983,184.0,109.75,59.65
784,United Arab Emirates,1984,195.0,141.75,72.69
784,United Arab Emirates,1985,180.0,164.55,91.42
784,United Arab Emirates,1986,180.0,184.92,102.73
784,United Arab Emirates,1987,180.0,184.62,102.56
784,United Arab Emirates,1988,180.0,184.61,102.56
784,United Arab Emirates,1989,180.0,188.85,104.92
784,United Arab Emirates,1990,185.0,198.45,107.27
784,United Arab Emirates,1991,192.0,201.81,105.11
784,United Arab Emirates,1992,202.0,197.69,97.87
784,United Arab Emirates,1993,215.0,194.15,90.3
784,United Arab Emirates,1994,220.0,214.58,97.54
784,United Arab Emirates,1995,220.0,221.65,100.75
784,United Arab Emirates,1996,273.0,234.74,85.99
784,United Arab Emirates,1997,279.0,266.39,95.48
784,United Arab Emirates,1998,235.0,238.98,101.69
784,United Arab Emirates,1999,431.0,248.48,57.65
784,United Arab Emirates,2000,668.0,315.0,47.16
784,United Arab Emirates,2001,674.0,552.97,82.04
784,United Arab Emirates,2002,711.0,591.17,83.15
784,United Arab Emirates,2003,645.0,581.24,90.12
784,United Arab Emirates,2004,711.0,574.05,80.74
784,United Arab Emirates,2005,711.0,604.35,85.0
784,United Arab Emirates,2006,711.0,591.98,83.26
784,United Arab Emirates,2007,663.0,529.48,79.86
784,United Arab Emirates,2008,682.0,492.58,72.23
784,United Arab Emirates,2009,702.0,492.0,70.09
784,United Arab Emirates,2010,702.0,571.0,81.34
784,United Arab Emirates,2011,707.0,635.0,89.82
784,United Arab Emirates,2012,712.0,638.0,89.61
784,United Arab Emirates,2013,712.0,650.0,91.29
784,United Arab Emirates,2014,728.0,643.0,88.32
784,United Arab Emirates,2015,1149.0,1098.0,95.56
784,United Arab Emirates,2016,1149.0,1078.0,93.82
784,United Arab Emirates,2017,1189.0,1119.0,94.11
784,United Arab Emirates,2018,1229.0,1096.0,89.18
784,United Arab Emirates,2019,1251.0,1037.0,82.89
784,United Arab Emirates,2020,1325.0,935.9,70.63
784,United Arab Emirates,2021,1309.0,1062.5,81.17
784,United Arab Emirates,2022,1246.0,954.1,76.57
784,United Arab Emirates,2023,1246.0,979.12,78.58
784,United Arab Emirates,2024,1258.0,976.71,77.64
784,United Arab Emirates,2025,1258.0,994.0,79.01
792,Turkiye,1965,96.0,,
792,Turkiye,1966,96.0,,
792,Turkiye,1967,120.0,,
792,Turkiye,1968,120.0,,
792,Turkiye,1969,204.0,,
792,Turkiye,1970,204.0,,
792,Turkiye,1971,204.0,,
792,Turkiye,1972,280.0,,
792,Turkiye,1973,281.0,,
792,Turkiye,1974,281.0,,
792,Turkiye,1975,281.0,,
792,Turkiye,1976,280.0,,
792,Turkiye,1977,311.0,,
792,Turkiye,1978,320.0,,
792,Turkiye,1979,350.0,,
792,Turkiye,1980,366.0,256.0,69.95
792,Turkiye,1981,366.0,260.0,71.04
792,Turkiye,1982,466.0,301.0,64.59
792,Turkiye,1983,466.0,313.0,67.17
792,Turkiye,1984,466.0,312.0,66.95
792,Turkiye,1985,466.0,335.0,71.89
792,Turkiye,1986,579.0,368.0,63.56
792,Turkiye,1987,703.0,442.0,62.87
792,Turkiye,1988,703.0,501.0,71.27
792,Turkiye,1989,703.0,438.0,62.3
792,Turkiye,1990,703.0,462.0,65.72
792,Turkiye,1991,708.0,453.0,63.98
792,Turkiye,1992,713.0,468.0,65.64
792,Turkiye,1993,713.0,516.0,72.37
792,Turkiye,1994,713.0,503.0,70.55
792,Turkiye,1995,713.0,550.0,77.14
792,Turkiye,1996,713.0,530.0,74.33
792,Turkiye,1997,713.0,543.0,76.16
792,Turkiye,1998,713.0,535.0,75.04
792,Turkiye,1999,713.0,526.0,73.77
792,Turkiye,2000,713.0,485.0,68.02
792,Turkiye,2001,713.0,519.0,72.79
792,Turkiye,2002,713.0,525.0,73.63
792,Turkiye,2003,713.0,534.79,75.01
792,Turkiye,2004,613.0,524.68,85.59
792,Turkiye,2005,613.0,520.41,84.9
792,Turkiye,2006,613.0,530.45,86.53
792,Turkiye,2007,613.0,517.78,84.47
792,Turkiye,2008,613.0,490.01,79.94
792,Turkiye,2009,613.0,374.59,61.11
792,Turkiye,2010,613.0,391.62,63.89
792,Turkiye,2011,596.0,394.23,66.15
792,Turkiye,2012,596.0,398.18,66.81
792,Turkiye,2013,596.0,420.8,70.6
792,Turkiye,2014,596.0,406.28,68.17
792,Turkiye,2015,596.0,525.51,88.17
792,Turkiye,2016,596.0,531.49,89.18
792,Turkiye,2017,596.0,541.52,90.86
792,Turkiye,2018,818.0,472.33,57.74
792,Turkiye,2019,822.0,673.05,81.88
792,Turkiye,2020,822.0,654.83,79.66
792,Turkiye,2021,809.0,691.85,85.52
792,Turkiye,2022,797.0,736.39,92.4
792,Turkiye,2023,797.0,725.95,91.09
792,Turkiye,2024,801.0,698.57,87.21
792,Turkiye,2025,801.0,700.0,87.39
795,Turkmenistan,1980,130.0,,
795,Turkmenistan,1981,130.0,,
795,Turkmenistan,1982,170.7,,
795,Turkmenistan,1983,170.7,,
795,Turkmenistan,1984,170.7,,
795,Turkmenistan,1985,170.7,,
795,Turkmenistan,1986,170.7,,
795,Turkmenistan,1987,170.7,,
795,Turkmenistan,1988,170.7,,
795,Turkmenistan,1989,170.7,,
795,Turkmenistan,1990,170.7,84.35,49.41
795,Turkmenistan,1991,251.03,114.87,45.76
795,Turkmenistan,1992,251.03,102.94,41.01
795,Turkmenistan,1993,251.03,76.93,30.65
795,Turkmenistan,1994,251.03,75.89,30.23
795,Turkmenistan,1995,251.03,70.29,28.0
795,Turkmenistan,1996,251.03,78.61,31.31
795,Turkmenistan,1997,251.03,89.35,35.59
795,Turkmenistan,1998,251.03,104.81,41.75
795,Turkmenistan,1999,251.03,113.67,45.28
795,Turkmenistan,2000,251.03,111.77,44.53
795,Turkmenistan,2001,251.03,108.68,43.3
795,Turkmenistan,2002,251.03,124.51,49.6
795,Turkmenistan,2003,251.03,141.26,56.27
795,Turkmenistan,2004,251.03,141.21,56.25
795,Turkmenistan,2005,251.03,140.78,56.08
795,Turkmenistan,2006,251.03,136.96,54.56
795,Turkmenistan,2007,251.03,144.39,57.52
795,Turkmenistan,2008,251.03,148.2,59.04
795,Turkmenistan,2009,251.03,151.64,60.41
795,Turkmenistan,2010,251.03,170.3,67.84
795,Turkmenistan,2011,251.03,163.97,65.32
795,Turkmenistan,2012,251.03,156.27,62.25
795,Turkmenistan,2013,251.03,145.62,58.01
795,Turkmenistan,2014,251.03,136.44,54.35
795,Turkmenistan,2015,271.11,126.61,46.7
795,Turkmenistan,2016,271.11,117.97,43.51
795,Turkmenistan,2017,271.11,124.74,46.01
795,Turkmenistan,2018,271.11,117.46,43.33
795,Turkmenistan,2019,271.11,122.2,45.07
795,Turkmenistan,2020,271.11,118.09,43.56
795,Turkmenistan,2021,320.0,130.0,40.62
795,Turkmenistan,2022,320.0,130.0,40.62
795,Turkmenistan,2023,320.0,130.0,40.62
795,Turkmenistan,2024,320.0,130.0,40.62
795,Turkmenistan,2025,320.0,161.8,50.56
804,Ukraine,1980,1133.0,,
804,Ukraine,1981,1133.0,,
804,Ukraine,1982,1133.0,,
804,Ukraine,1983,1293.0,,
804,Ukraine,1984,1293.0,,
804,Ukraine,1985,1293.0,,
804,Ukraine,1986,1293.0,,
804,Ukraine,1987,1293.0,,
804,Ukraine,1988,1293.0,,
804,Ukraine,1989,1293.0,,
804,Ukraine,1990,1233.0,1171.84,95.04
804,Ukraine,1991,1233.0,1096.49,88.93
804,Ukraine,1992,1233.0,767.05,62.21
804,Ukraine,1993,1233.0,471.93,38.28
804,Ukraine,1994,1083.0,393.61,36.34
804,Ukraine,1995,1083.0,338.43,31.25
804,Ukraine,1996,1083.0,269.91,24.92
804,Ukraine,1997,1083.0,257.72,23.8
804,Ukraine,1998,1083.0,268.16,24.76
804,Ukraine,1999,1083.0,221.03,20.41
804,Ukraine,2000,891.0,182.13,20.44
804,Ukraine,2001,891.0,323.61,36.32
804,Ukraine,2002,859.0,404.7,47.11
804,Ukraine,2003,799.0,440.12,55.08
804,Ukraine,2004,799.0,440.49,55.13
804,Ukraine,2005,709.0,368.55,51.98
804,Ukraine,2006,733.0,288.87,39.41
804,Ukraine,2007,734.0,279.36,38.06
804,Ukraine,2008,726.0,243.13,33.49
804,Ukraine,2009,742.0,255.36,34.42
804,Ukraine,2010,686.0,248.96,36.29
804,Ukraine,2011,700.0,205.59,29.37
804,Ukraine,2012,314.0,107.98,34.39
804,Ukraine,2013,272.0,84.99,31.25
804,Ukraine,2014,258.0,69.2,26.82
804,Ukraine,2015,250.0,63.95,25.58
804,Ukraine,2016,250.0,64.28,25.71
804,Ukraine,2017,250.0,76.69,30.68
804,Ukraine,2018,250.0,92.04,36.81
804,Ukraine,2019,250.0,94.04,37.62
804,Ukraine,2020,250.0,96.79,38.72
804,Ukraine,2021,250.0,64.0,25.6
804,Ukraine,2022,250.0,10.0,4.0
804,Ukraine,2023,10.0,0.0,0.0
804,Ukraine,2024,10.0,0.0,0.0
804,Ukraine,2025,10.0,0.0,0.0
810,USSR,1965,4518.49,,
810,USSR,1966,4779.56,,
810,USSR,1967,5060.71,,
810,USSR,1968,5341.86,,
810,USSR,1969,5623.01,,
810,USSR,1970,6104.99,,
810,USSR,1971,6526.71,,
810,USSR,1972,6827.95,,
810,USSR,1973,7229.59,,
810,USSR,1974,8032.88,,
810,USSR,1975,8434.52,,
810,USSR,1976,9036.99,,
810,USSR,1977,9840.27,,
810,USSR,1978,9762.0,,
810,USSR,1979,9942.0,,
810,USSR,1980,,9388.81,
810,USSR,1981,,9429.59,
810,USSR,1982,,9444.65,
810,USSR,1983,,9459.72,
810,USSR,1984,,9448.89,
810,USSR,1985,,9489.82,
810,USSR,1986,,9637.38,
810,USSR,1987,,9730.75,
810,USSR,1988,,9533.01,
810,USSR,1989,,9547.07,
818,Egypt,1965,180.74,,
818,Egypt,1966,180.74,,
818,Egypt,1967,136.16,,
818,Egypt,1968,130.53,,
818,Egypt,1969,80.33,,
818,Egypt,1970,175.4,,
818,Egypt,1971,175.4,,
818,Egypt,1972,175.4,,
818,Egypt,1973,175.4,,
818,Egypt,1974,175.4,,
818,Egypt,1975,200.82,,
818,Egypt,1976,222.91,,
818,Egypt,1977,293.2,,
818,Egypt,1978,314.0,,
818,Egypt,1979,314.0,,
818,Egypt,1980,324.0,277.06,85.51
818,Egypt,1981,361.0,302.66,83.84
818,Egypt,1982,386.0,337.58,87.46
818,Egypt,1983,386.0,364.21,94.36
818,Egypt,1984,433.0,391.35,90.38
818,Egypt,1985,433.0,406.02,93.77
818,Egypt,1986,443.0,424.5,95.82
818,Egypt,1987,523.0,450.42,86.12
818,Egypt,1988,576.0,450.07,78.14
818,Egypt,1989,583.0,463.04,79.42
818,Egypt,1990,583.0,488.74,83.83
818,Egypt,1991,583.0,498.52,85.51
818,Egypt,1992,592.0,485.82,82.06
818,Egypt,1993,633.0,514.12,81.22
818,Egypt,1994,633.0,532.34,84.1
818,Egypt,1995,633.0,548.3,86.62
818,Egypt,1996,645.0,567.03,87.91
818,Egypt,1997,645.0,575.33,89.2
818,Egypt,1998,645.0,588.41,91.23
818,Egypt,1999,645.0,574.75,89.11
818,Egypt,2000,654.0,497.42,76.06
818,Egypt,2001,770.0,578.61,75.14
818,Egypt,2002,810.0,576.62,71.19
818,Egypt,2003,810.0,597.51,73.77
818,Egypt,2004,810.0,625.41,77.21
818,Egypt,2005,810.0,633.05,78.15
818,Egypt,2006,810.0,630.62,77.85
818,Egypt,2007,810.0,653.25,80.65
818,Egypt,2008,810.0,616.98,76.17
818,Egypt,2009,810.0,597.87,73.81
818,Egypt,2010,810.0,579.71,71.57
818,Egypt,2011,810.0,523.32,64.61
818,Egypt,2012,810.0,533.91,65.91
818,Egypt,2013,810.0,514.06,63.46
818,Egypt,2014,810.0,530.45,65.49
818,Egypt,2015,810.0,530.17,65.45
818,Egypt,2016,810.0,508.69,62.8
818,Egypt,2017,810.0,508.08,62.73
818,Egypt,2018,812.0,522.36,64.33
818,Egypt,2019,812.0,565.33,69.62
818,Egypt,2020,812.0,605.25,74.54
818,Egypt,2021,812.0,599.75,73.86
818,Egypt,2022,812.0,628.57,77.41
818,Egypt,2023,812.0,534.53,65.83
818,Egypt,2024,842.0,517.11,61.41
818,Egypt,2025,872.0,530.1,60.79
826,United Kingdom,1965,1474.0,,
826,United Kingdom,1966,1683.0,,
826,United Kingdom,1967,1731.0,,
826,United Kingdom,1968,1957.0,,
826,United Kingdom,1969,2195.0,,
826,United Kingdom,1970,2305.0,,
826,United Kingdom,1971,2450.0,,
826,United Kingdom,1972,2487.0,,
826,United Kingdom,1973,2852.0,,
826,United Kingdom,1974,2984.0,,
826,United Kingdom,1975,2940.0,,
826,United Kingdom,1976,2916.0,,
826,United Kingdom,1977,2801.0,,
826,United Kingdom,1978,2681.0,,
826,United Kingdom,1979,2677.0,,
826,United Kingdom,1980,2614.0,1624.98,62.16
826,United Kingdom,1981,2518.0,1447.06,57.47
826,United Kingdom,1982,2281.0,1363.12,59.76
826,United Kingdom,1983,2022.0,1354.34,66.98
826,United Kingdom,1984,1919.0,1384.17,72.13
826,United Kingdom,1985,1864.0,1383.18,74.2
826,United Kingdom,1986,1805.0,1395.81,77.33
826,United Kingdom,1987,1823.0,1398.72,76.73
826,United Kingdom,1988,1814.0,1519.01,83.74
826,United Kingdom,1989,1827.0,1533.03,83.91
826,United Kingdom,1990,1850.0,1568.32,84.77
826,United Kingdom,1991,1827.0,1601.49,87.66
826,United Kingdom,1992,1837.0,1615.28,87.93
826,United Kingdom,1993,1844.0,1712.01,92.84
826,United Kingdom,1994,1866.0,1672.53,89.63
826,United Kingdom,1995,1844.0,1687.59,91.52
826,United Kingdom,1996,1873.0,1761.42,94.04
826,United Kingdom,1997,1823.0,1763.78,96.75
826,United Kingdom,1998,1848.0,1719.12,93.03
826,United Kingdom,1999,1777.0,1662.91,93.58
826,United Kingdom,2000,1778.0,1639.89,92.23
826,United Kingdom,2001,1769.0,1548.74,87.55
826,United Kingdom,2002,1785.0,1584.42,88.76
826,United Kingdom,2003,1813.0,1575.68,86.91
826,United Kingdom,2004,1847.56,1655.15,89.59
826,United Kingdom,2005,1819.45,1619.42,89.01
826,United Kingdom,2006,1835.51,1532.81,83.51
826,United Kingdom,2007,1819.45,1528.48,84.01
826,United Kingdom,2008,1827.48,1535.52,84.02
826,United Kingdom,2009,1757.19,1440.28,81.96
826,United Kingdom,2010,1757.19,1395.1,79.39
826,United Kingdom,2011,1787.32,1432.78,80.16
826,United Kingdom,2012,1526.25,1347.92,88.32
826,United Kingdom,2013,1498.13,1197.15,79.91
826,United Kingdom,2014,1337.47,1124.98,84.11
826,United Kingdom,2015,1337.47,1117.55,83.56
826,United Kingdom,2016,1227.02,1071.08,87.29
826,United Kingdom,2017,1227.02,1073.16,87.46
826,United Kingdom,2018,1227.02,1041.24,84.86
826,United Kingdom,2019,1227.02,1043.7,85.06
826,United Kingdom,2020,1251.12,889.89,71.13
826,United Kingdom,2021,1251.12,897.14,71.71
826,United Kingdom,2022,1218.99,1017.47,83.47
826,United Kingdom,2023,1218.99,952.03,78.1
826,United Kingdom,2024,1218.99,969.0,79.49
826,United Kingdom,2025,1137.0,918.63,80.79
840,US,1965,10390.0,,
840,US,1966,10660.0,,
840,US,1967,11350.0,,
840,US,1968,11700.0,,
840,US,1969,12020.0,,
840,US,1970,12860.0,,
840,US,1971,13290.0,,
840,US,1972,13640.0,,
840,US,1973,14360.0,,
840,US,1974,14960.0,,
840,US,1975,15240.0,,
840,US,1976,16400.0,,
840,US,1977,17050.0,,
840,US,1978,17440.0,,
840,US,1979,17990.0,,
840,US,1980,18620.0,13481.0,72.4
840,US,1981,17890.0,12470.0,69.7
840,US,1982,16860.0,11774.0,69.83
840,US,1983,16140.0,11685.0,72.4
840,US,1984,15659.0,12044.0,76.91
840,US,1985,15459.0,12002.0,77.64
840,US,1986,15566.0,12716.0,81.69
840,US,1987,15915.0,12854.0,80.77
840,US,1988,15655.0,13246.0,84.61
840,US,1989,15572.0,13401.0,86.06
840,US,1990,15676.0,13409.0,85.54
840,US,1991,15696.0,13301.0,84.74
840,US,1992,15121.0,13411.0,88.69
840,US,1993,15058.0,13613.0,90.4
840,US,1994,15434.0,13866.0,89.84
840,US,1995,15333.0,13973.0,91.13
840,US,1996,15452.0,14195.0,91.87
840,US,1997,15711.0,14662.0,93.32
840,US,1998,16261.0,14889.0,91.56
840,US,1999,16512.0,14804.0,89.66
840,US,2000,16568.0,15067.0,90.94
840,US,2001,16755.0,15128.0,90.29
840,US,2002,16757.0,14947.0,89.2
840,US,2003,16947.0,15304.0,90.31
840,US,2004,17125.0,15475.0,90.36
840,US,2005,17339.0,15220.09,87.78
840,US,2006,17440.0,15242.0,87.4
840,US,2007,17594.0,15156.0,86.14
840,US,2008,17672.0,14648.0,82.89
840,US,2009,17597.0,14336.0,81.47
840,US,2010,17736.0,14724.0,83.02
840,US,2011,17367.0,14806.0,85.25
840,US,2012,17823.0,14999.0,84.16
840,US,2013,17925.0,15312.0,85.42
840,US,2014,17967.0,15848.0,88.21
840,US,2015,18317.0,16188.0,88.38
840,US,2016,18617.0,16187.0,86.95
840,US,2017,18598.0,16590.0,89.2
840,US,2018,18808.0,16969.0,90.22
840,US,2019,18974.0,16563.0,87.29
840,US,2020,18143.0,14212.0,78.33
840,US,2021,17941.0,15147.0,84.43
840,US,2022,18061.0,15977.0,88.46
840,US,2023,18429.0,15967.0,86.64
840,US,2024,18416.0,16225.0,88.1
840,US,2025,18172.0,16371.0,90.09
860,Uzbekistan,1980,175.0,,
860,Uzbekistan,1981,175.0,,
860,Uzbekistan,1982,175.0,,
860,Uzbekistan,1983,175.0,,
860,Uzbekistan,1984,175.0,,
860,Uzbekistan,1985,175.0,,
860,Uzbekistan,1986,175.0,,
860,Uzbekistan,1987,175.0,,
860,Uzbekistan,1988,175.0,,
860,Uzbekistan,1989,175.0,,
